4.000000000000000000e+02 3.973256777428477449e+02 3.946593337333874274e+02 3.920088337575631385e+02 3.893818238895590866e+02 3.867856331775247440e+02 3.842271900912519413e+02 3.817129553865361231e+02 3.792488727594055717e+02 3.768403374292902868e+02 3.744921817283695873e+02 3.722086759627949277e+02 3.699935422797021261e+02 3.678499790106140495e+02 3.657806929276237611e+02 3.637879369897298716e+02 3.618735514158099704e+02 3.600390062458376974e+02 3.582854439004264577e+02 3.566137205890331074e+02 3.550244457283113206e+02 3.535180188023836081e+02 3.520946633214678627e+02 3.507544577146177858e+02 3.494973631297314114e+02 3.483232482146194684e+02 3.472319110226669636e+02 3.462230982313013214e+02 3.452965218864855501e+02 3.444518738965158491e+02 3.436888384974628252e+02 3.430071029038782626e+02 3.424063663444181316e+02 3.418863476647301241e+02 3.414467916607430311e+02 3.410874742853904991e+02 3.408082068514771095e+02 3.406088393332827309e+02 3.404892628498315617e+02 3.404494113936038957e+02
4.000000000000000000e+02 3.972361939583945514e+02 3.944811175631994047e+02 3.917433636759388378e+02 3.890312585427240606e+02 3.863527451579407739e+02 3.837152847581222659e+02 3.811257797052073215e+02 3.785905192221888456e+02 3.761151477632578803e+02 3.737046544100051051e+02 3.713633806820984091e+02 3.690950435568870489e+02 3.669027702709922210e+02 3.647891415557468235e+02 3.627562402507599586e+02 3.608057026615657037e+02 3.589387705065066143e+02 3.571563417800550155e+02 3.554590193075840716e+02 3.538471561584914298e+02 3.523208974109888345e+02 3.508802180218787612e+02 3.495249567528380226e+02 3.482548462487663414e+02 3.470695394624878531e+02 3.459686326824057687e+02 3.449516854537803283e+02 3.440182376972265388e+02 3.431678243257242684e+02 3.423999876486245171e+02 3.417142878314953691e+02 3.411103116569361191e+02 3.405876798056914936e+02 3.401460528509288110e+02 3.397851361322976231e+02 3.395046836509532682e+02 3.393045011023526740e+02 3.391844481404332896e+02 3.391444399446797888e+02
4.000000000000000000e+02 3.971380544953369736e+02 3.942857267007127575e+02 3.914524662639771009e+02 3.886473961200883309e+02 3.858791715969850884e+02 3.831558636966492486e+02 3.804848705344469408e+02 3.778728583742795877e+02 3.753257313943310578e+02 3.728486275018894389e+02 3.704459362992118940e+02 3.681213346828432122e+02 3.658778354517055504e+02 3.637178445776968942e+02 3.616432233206945170e+02 3.596553520258937624e+02 3.577551931293190819e+02 3.559433515500690532e+02 3.542201312249036391e+02 3.525855870229729021e+02 3.510395716619490827e+02 3.495817775375677456e+02 3.482117735880302121e+02 3.469290374565300681e+02 3.457329833031066073e+02 3.446229856637382909e+02 3.435983997709399205e+02 3.426585787450732710e+02 3.418028880461791914e+02 3.410307175477928467e+02 3.403414915608821616e+02 3.397346771005899200e+02 3.392097906527812370e+02 3.387664036627426185e+02 3.384041469354513652e+02 3.381227141059860628e+02 3.379218643099424071e+02 3.378014241570406853e+02 3.377612890862163795e+02
4.000000000000000000e+02 3.970303699899684489e+02 3.940714136979257205e+02 3.911335960910735707e+02 3.882269775700517584e+02 3.853610423985665534e+02 3.825445597887480744e+02 3.797854824592273530e+02 3.770908838351944041e+02 3.744669318914488372e+02 3.719188952840636944e+02 3.694511759891997258e+02 3.670673621070029640e+02 3.647702946226275458e+02 3.625621425302714442e+02 3.604444816118514723e+02 3.584183731483613542e+02 3.564844398056089290e+02 3.546429367999288615e+02 3.528938171749406365e+02 3.512367905967639103e+02 3.496713755096284331e+02 3.481969448038627206e+02 3.468127653552832044e+02 3.455180319208173501e+02 3.443118959397166918e+02 3.431934898099351585e+02 3.421619471989421868e+02 3.412164199181357844e+02 3.403560918481290400e+02 3.395801903543189724e+02 3.388879955823157388e+02 3.382788479736808540e+02 3.377521542956279745e+02 3.373073924347808656e+02 3.369441151651315067e+02 3.366619530640155062e+02 3.364606167169955029e+02 3.363398983226339851e+02 3.362996727807787920e+02
4.000000000000000000e+02 3.969120830716082651e+02 3.938361045042855153e+02 3.907837402848911097e+02 3.877661597350234501e+02 3.847938148542653494e+02 3.818762743930337820e+02 3.790221083603117904e+02 3.762388233877889547e+02 3.735328450047746855e+02 3.709095398683448366e+02 3.683732694173520485e+02 3.659274660890309292e+02 3.635747238272409732e+02 3.613168957684777070e+02 3.591551934063426756e+02 3.570902829753835022e+02 3.551223761116187347e+02 3.532513129607983728e+02 3.514766367900716091e+02 3.497976598218926370e+02 3.482135204772599764e+02 3.467232325232685639e+02 3.453257268027757618e+02 3.440198863138872412e+02 3.428045754310712709e+02 3.416786640396597363e+02 3.406410473078184964e+02 3.396906617568836850e+02 3.388264982207863341e+02 3.380476122138793471e+02 3.373531321574860726e+02 3.367422658510516840e+02 3.362143055149649626e+02 3.357686316792886601e+02 3.354047161456370532e+02 3.351221242078682394e+02 3.349205162804845486e+02 3.347996490509769387e+02 3.347593762430506104e+02
4.000000000000000000e+02 3.967819276729684930e+02 3.935773206109491298e+02 3.903993099983468937e+02 3.872603846216772467e+02 3.841721300313060397e+02 3.811450298966903460e+02 3.781883360424270109e+02 3.753100059222834943e+02 3.725167002816965578e+02 3.698138300179440989e+02 3.672056397107929229e+02 3.646953155229419963e+02 3.622851065695200532e+02 3.599764508655476334e+02 3.577700991354512325e+02 3.556662318122276361e+02 3.536645663018601908e+02 3.517644529786031740e+02 3.499649594128748049e+02 3.482649430568965840e+02 3.466631130807195404e+02 3.451580823216672229e+02 3.437484104366975544e+02 3.424326393740630010e+02 3.412093222426807984e+02 3.400770465807801770e+02 3.390344529282370445e+02 3.380802495022045946e+02 3.372132236714511464e+02 3.364322508262083034e+02 3.357363011500343646e+02 3.351244447193759584e+02 3.345958552853400647e+02 3.341498130302077243e+02 3.337857065376149990e+02 3.335030341691058311e+02 3.333014049998491259e+02 3.331805394316434672e+02 3.331402695708531496e+02
4.000000000000000000e+02 3.966383754056490716e+02 3.932920769499210110e+02 3.899759992212905217e+02 3.867042111990506328e+02 3.834896305192477257e+02 3.803437856251864559e+02 3.772766725747970327e+02 3.742967018742456844e+02 3.714107225189858923e+02 3.686241060113291610e+02 3.659408720685752314e+02 3.633638391082036492e+02 3.608947853698803669e+02 3.585346098404437498e+02 3.562834853810216487e+02 3.541409992660738908e+02 3.521062785862316105e+02 3.501780996290140706e+02 3.483549814979480743e+02 3.466352649574384941e+02 3.450171778986846221e+02 3.434988890016375080e+02 3.420785511938020136e+02 3.407543364357759401e+02 3.395244632374171943e+02 3.383872181563368713e+02 3.373409723710854564e+02 3.363841942667610283e+02 3.355154588275433412e+02 3.347334545021398640e+02 3.340369880953528536e+02 3.334249881416077415e+02 3.328965071332051480e+02 3.324507229057443851e+02 3.320869394239507528e+02 3.318045871613347231e+02 3.316032232251375831e+02 3.314825313423748980e+02 3.314423217921350329e+02
4.000000000000000000e+02 3.964795638526122730e+02 3.929767461591711708e+02 3.895085988629940061e+02 3.860910967623080410e+02 3.827387273209541263e+02 3.794642068420358783e+02 3.762783286773991449e+02 3.731899322397953256e+02 3.702059706535765145e+02 3.673316502157954346e+02 3.645706151954775009e+02 3.619251550439742005e+02 3.593964161034726885e+02 3.569846051105115521e+02 3.546891764310624922e+02 3.525089986877266028e+02 3.504424991870660619e+02 3.484877864253697908e+02 3.466427521117896617e+02 3.449051547772794493e+02 3.432726872955390718e+02 3.417430306568039100e+02 3.403138962033151529e+02 3.389830583249608367e+02 3.377483793706510369e+02 3.366078282843904503e+02 3.355594942416880144e+02 3.346015963507256288e+02 3.337324902971891447e+02 3.329506726521829592e+02 3.322547834277310130e+02 3.316436073515761223e+02 3.311160742395217085e+02 3.306712587665879823e+02 3.303083798750997175e+02 3.300268000060390250e+02 3.298260242974371863e+02 3.297056998583255449e+02 3.296656151971729969e+02
4.000000000000000000e+02 3.963031990974691894e+02 3.926268753689989239e+02 3.889907486415436892e+02 3.854131096162365679e+02 3.819102993062544442e+02 3.784963735608930619e+02 3.751829539104783180e+02 3.719792409213980591e+02 3.688921522847360848e+02 3.659265441932972180e+02 3.630854781592749418e+02 3.603705028628485820e+02 3.577819291505046522e+02 3.553190841806753042e+02 3.529805371063868051e+02 3.507642933827351612e+02 3.486679579405557092e+02 3.466888693784388238e+02 3.448242083215881735e+02 3.430710834687537272e+02 3.414265988274922847e+02 3.398879053910742414e+02 3.384522401522471569e+02 3.371169549535279657e+02 3.358795372849285741e+02 3.347376247820698723e+02 3.336890148614835994e+02 3.327316706585320389e+02 3.318637242051947283e+02 3.310834775960246930e+02 3.303894027359447136e+02 3.297801401381356072e+02 3.292544971392530897e+02 3.288114458182526505e+02 3.284501208404457770e+02 3.281698173968133005e+02 3.279699893673514453e+02 3.278502478040291521e+02 3.278103598018644220e+02
4.000000000000000000e+02 3.961064207627816813e+02 3.922369346636937735e+02 3.884146010890593743e+02 3.846605471024037115e+02 3.809933026400160543e+02 3.774284121509923580e+02 3.739783118884558348e+02 3.706524253841408836e+02 3.674574134203376161e+02 3.643975151707521150e+02 3.614749274464368796e+02 3.586901830639969830e+02 3.560425031362777872e+02 3.535301094705877745e+02 3.511504916112393175e+02 3.489006285860828029e+02 3.467771686744991939e+02 3.447765721373086762e+02 3.428952223902450669e+02 3.411295109887634567e+02 3.394759013244171229e+02 3.379309753097911653e+02 3.364914666710014899e+02 3.351542838418400834e+02 3.339165248950010323e+02 3.327754864655331062e+02 3.317286682196963170e+02 3.307737740924709442e+02 3.299087112500768626e+02 3.291315875203770247e+02 3.284407078647836329e+02 3.278345703320646294e+02 3.273118618302086134e+02 3.268714539713474210e+02 3.265123991817980595e+02 3.262339272205965131e+02 3.260354422122502456e+02 3.259165202702196211e+02 3.258769077647370978e+02
4.000000000000000000e+02 3.958856111723268327e+02 3.917999650982876574e+02 3.877703591943540573e+02 3.838214215909973177e+02 3.799742594081769766e+02 3.762460283048204701e+02 3.726498836843230151e+02 3.691952219748488346e+02 3.658881058131851773e+02 3.627317780134422378e+02 3.597271922241911284e+02 3.568735130162255018e+02 3.541685592807118610e+02 3.516091803433562291e+02 3.491915643073091928e+02 3.469114839214277026e+02 3.447644880022730263e+02 3.427460472203926543e+02 3.408516627207708325e+02 3.390769451454016234e+02 3.374176705139121850e+02 3.358698182976295925e+02 3.344295959968466150e+02 3.330934536434890560e+02 3.318580909107988646e+02 3.307204589090409286e+02 3.296777582647569034e+02 3.287274347015898002e+02 3.278671730447412642e+02 3.270948903422744820e+02 3.264087286208011847e+02 3.258070476591094575e+02 3.252884180617303400e+02 3.248516148379467268e+02 3.244956116344886823e+02 3.242195757275990218e+02 3.240228638487087665e+02 3.239050188948591540e+02 3.238657675580232080e+02
4.000000000000000000e+02 3.956361189450940969e+02 3.913070754989789748e+02 3.870456289597598243e+02 3.828807601523311064e+02 3.788365837342797704e+02 3.749319152729337361e+02 3.711803879465120417e+02 3.675909458015490827e+02 3.641685392675152002e+02 3.609148840499174753e+02 3.578291904566068524e+02 3.549088113254787231e+02 3.521497871246000955e+02 3.495472862697423579e+02 3.470959494711675006e+02 3.447901516953775172e+02 3.426241964306981345e+02 3.405924560601799840e+02 3.386894703611956174e+02 3.369100131099700093e+02 3.352491348111726666e+02 3.337021878514769924e+02 3.322648389394939272e+02 3.309330725354519132e+02 3.297031880604253615e+02 3.285717929668663260e+02 3.275357932103177632e+02 3.265923822515741222e+02 3.257390294099394623e+02 3.249734681579625999e+02 3.242936847774143416e+02 3.236979076707942795e+02 3.231845975311524626e+02 3.227524385069839354e+02 3.224003304519384301e+02 3.221273823162093208e+02 3.219329067140266147e+02 3.218164156868866712e+02 3.217776176728609698e+02
