4.000000000000000000e+02 3.982741461613439355e+02 3.965506248245413872e+02 3.948317592418235336e+02 3.931198542974407246e+02 3.914171876480275500e+02 3.897260012417431199e+02 3.880484933255659712e+02 3.863868110367109807e+02 3.847430436585938196e+02 3.831192166047763976e+02 3.815172861765993844e+02 3.799391351224282971e+02 3.783865690092316072e+02 3.768613134011292800e+02 3.753650118250216110e+02 3.738992244907584563e+02 3.724654277227347166e+02 3.710650140513921542e+02 3.696992929068515537e+02 3.683694918527069149e+02 3.670767582957133186e+02 3.658221616064938644e+02 3.646066955872364019e+02 3.634312812243969120e+02 3.622967696674347167e+02 3.612039453783198155e+02 3.601535294007736638e+02 3.591461827027250706e+02 3.581825095501180272e+02 3.572630608748593204e+02 3.563883376042263080e+02 3.555587939233806765e+02 3.547748404466921670e+02 3.540368472773186568e+02 3.533451469378890124e+02 3.527000371581888203e+02 3.521017835084434182e+02 3.515506218691420486e+02 3.510467607303748991e+02 3.505903833153599294e+02 3.501816495242678684e+02 3.498206976956156495e+02 3.495076461834272550e+02 3.492425947490830254e+02 3.490256257673147502e+02 3.488568052461799880e+02 3.487361836610973569e+02 3.486637966031539122e+02 3.486396652419418274e+02
4.000000000000000000e+02 3.982522547775046178e+02 3.965069153513582592e+02 3.947663774034234621e+02 3.930330165386570229e+02 3.913091786221635857e+02 3.895971705540500238e+02 3.878992516073725483e+02 3.862176254381435001e+02 3.845544328575222153e+02 3.829117454358412829e+02 3.812915599869006655e+02 3.796957939598517555e+02 3.781262817457715073e+02 3.765847718873405938e+02 3.750729251634020329e+02 3.735923135059475158e+02 3.721444196954514609e+02 3.707306377715245276e+02 3.693522740895165839e+02 3.680105489498101861e+02 3.667065987248794272e+02 3.654414784094483366e+02 3.642161645209783956e+02 3.630315582809039370e+02 3.618884890112324229e+02 3.607877176860249619e+02 3.597299405826258862e+02 3.587157929830904095e+02 3.577458528818697232e+02 3.568206446613161233e+02 3.559406427018312797e+02 3.551062748984244877e+02 3.543179260600065277e+02 3.535759411718838692e+02 3.528806285056239176e+02 3.522322625637231113e+02 3.516310868493512771e+02 3.510773164538672972e+02 3.505711404568501735e+02 3.501127241350732220e+02 3.497022109782180337e+02 3.493397245101996873e+02 3.490253699157911456e+02 3.487592354728272994e+02 3.485413937906641308e+02 3.483719028557949855e+02 3.482508068856146792e+02 3.481781369912921491e+02 3.481539116505915672e+02
4.000000000000000000e+02 3.982280011055628393e+02 3.964584913717491190e+02 3.946939488278101180e+02 3.929368294177855319e+02 3.911895563959640185e+02 3.894545102322031767e+02 3.877340191716104982e+02 3.860303505730587972e+02 3.843457031279969556e+02 3.826822000361711389e+02 3.810418831893001084e+02 3.794267083885429201e+02 3.778385415976979971e+02 3.762791562122758364e+02 3.747502313054855563e+02 3.732533507961570081e+02 3.717900034708842441e+02 3.703615837832413717e+02 3.689693933466529643e+02 3.676146430341545397e+02 3.662984555975216949e+02 3.650218687196920655e+02 3.637858384176577715e+02 3.625912427176535857e+02 3.614388855301405101e+02 3.603295006584231146e+02 3.592637558814545855e+02 3.582422570582041317e+02 3.572655522076904617e+02 3.563341355252482572e+02 3.554484513016795404e+02 3.546088977175575110e+02 3.538158304900500184e+02 3.530695663541848148e+02 3.523703863644841476e+02 3.517185390063681325e+02 3.511142431096826044e+02 3.505576905591838681e+02 3.500490487988525388e+02 3.495884631285350110e+02 3.491760587926913217e+02 3.488119428619766040e+02 3.484962059090615298e+02 3.482289234805269302e+02 3.480101573668937363e+02 3.478399566728992340e+02 3.477183586900356431e+02 3.476453895731524995e+02 3.476210648226174271e+02
4.000000000000000000e+02 3.982013015013432096e+02 3.964051866145366603e+02 3.946142266256853190e+02 3.928309683781671424e+02 3.910579225659901113e+02 3.892975526251154861e+02 3.875522643904508868e+02 3.858243966614534202e+02 3.841162127909929609e+02 3.824298933817664761e+02 3.807675301435626807e+02 3.791311209344169129e+02 3.775225659803349458e+02 3.759436652427643253e+02 3.743961168810281492e+02 3.728815167389384442e+02 3.714013587709401918e+02 3.699570363133457818e+02 3.685498441002771983e+02 3.671809809214547613e+02 3.658515528195088109e+02 3.645625767275254248e+02 3.633149844525534036e+02 3.621096269172832649e+02 3.609472785796072003e+02 3.598286419578552113e+02 3.587543521978303147e+02 3.577249816260461444e+02 3.567410442415699663e+02 3.558030001064292946e+02 3.549112596015251029e+02 3.540661875213411349e+02 3.532681069864015626e+02 3.525173031574021252e+02 3.518140267392398073e+02 3.511584972668163118e+02 3.505509061675357998e+02 3.499914195979101805e+02 3.494801810536697531e+02 3.490173137543139887e+02 3.486029228041779788e+02 3.482370971328807627e+02 3.479199112185174840e+02 3.476514265971946998e+02 3.474316931625295979e+02 3.472607502585784118e+02 3.471386275693542984e+02 3.470653458076698143e+02 3.470409172055242379e+02
4.000000000000000000e+02 3.981720612100482413e+02 3.963468127648105224e+02 3.945269312801652291e+02 3.927150661614981004e+02 3.909138266073777004e+02 3.891257693192200691e+02 3.873533871126999202e+02 3.855990985958355850e+02 3.838652390436591872e+02 3.821540525620672497e+02 3.804676855956803365e+02 3.788081817980470873e+02 3.771774782487599396e+02 3.755774029721504235e+02 3.740096736869953702e+02 3.724758976965121064e+02 3.709775728129819754e+02 3.695160892014288265e+02 3.680927320215313330e+02 3.667086847458020316e+02 3.653650330344078725e+02 3.640627690521514523e+02 3.628027961204144276e+02 3.615859336056555549e+02 3.604129219557854640e+02 3.592844278059306475e+02 3.582010490853294300e+02 3.571633200670662518e+02 3.561717163117968994e+02 3.552266594653797824e+02 3.543285218782905304e+02 3.534776310218116464e+02 3.526742736822218376e+02 3.519186999195944736e+02 3.512111267823696608e+02 3.505517417726573512e+02 3.499407060603146533e+02 3.493781574462905155e+02 3.488642130776170234e+02 3.483989719178109681e+02 3.479825169774057940e+02 3.476149173099203153e+02 3.472962297788349133e+02 3.470265006011565561e+02 3.468057666729324069e+02 3.466340566816786577e+02 3.465113920101476879e+02 3.464377874351958440e+02 3.464132516247679519e+02
4.000000000000000000e+02 3.981401731717391499e+02 3.962831571061204272e+02 3.944317471867246354e+02 3.925887083336331216e+02 3.907567604968078854e+02 3.889385649883855081e+02 3.871367118836242867e+02 3.853537086816021997e+02 3.835919703731452728e+02 3.818538110173271320e+02 3.801414368816330125e+02 3.784569411566887425e+02 3.768023002161405088e+02 3.751793713571891544e+02 3.735898919283274040e+02 3.720354797284227288e+02 3.705176345454295301e+02 3.690377406933763496e+02 3.675970704022519158e+02 3.661967879162381223e+02 3.648379541605582403e+02 3.635215318451279813e+02 3.622483908833800115e+02 3.610193140162897976e+02 3.598350025440912532e+02 3.586960820808562858e+02 3.576031082595769703e+02 3.565565723272741820e+02 3.555569065807216020e+02 3.546044896034501335e+02 3.536996512737034664e+02 3.528426775209052266e+02 3.520338148149997437e+02 3.512732743787747722e+02 3.505612361180419612e+02 3.498978522684181485e+02 3.492832507605085084e+02 3.487175383076319122e+02 3.482008032219448523e+02 3.477331179659896634e+02 3.473145414474035988e+02 3.469451210648461483e+02 3.466248945131945902e+02 3.463538913557864589e+02 3.461321343709912526e+02 3.459596406797247141e+02 3.458364226597083757e+02 3.457624886513542037e+02 3.457378434591496443e+02
4.000000000000000000e+02 3.981055166180887568e+02 3.962139797523969946e+02 3.943283185952794270e+02 3.924514280448537420e+02 3.905861524270372342e+02 3.887352702207736002e+02 3.869014800574618675e+02 3.850873882168334603e+02 3.832954977868393485e+02 3.815281995977514384e+02 3.797877649837702734e+02 3.780763403717382971e+02 3.763959436483212357e+02 3.747484622158729053e+02 3.731356526141051404e+02 3.715591415600120513e+02 3.700204282420666573e+02 3.685208876959325721e+02 3.670617750869122347e+02 3.656442307280059367e+02 3.642692856706344742e+02 3.629378677166276361e+02 3.616508077139359330e+02 3.604088460137322727e+02 3.592126389823243926e+02 3.580627654769464243e+02 3.569597332095346474e+02 3.559039849366521935e+02 3.548959044265741909e+02 3.539358221660268100e+02 3.530240207791463831e+02 3.521607401398914590e+02 3.513461821664494096e+02 3.505805152922323487e+02 3.498638786129457685e+02 3.491963857130680253e+02 3.485781281780173799e+02 3.480091788004230011e+02 3.474895944903715304e+02 3.470194189003817087e+02 3.465986847762485468e+02 3.462274160448915836e+02 3.459056296500043572e+02 3.456333371457013754e+02 3.454105460575443658e+02 3.452372610193480114e+02 3.451134846930573872e+02 3.450392184777780926e+02 3.450144630127574032e+02
4.000000000000000000e+02 3.980679554219877900e+02 3.961390103946090449e+02 3.942162448463806186e+02 3.923026998885245575e+02 3.904013594549235222e+02 3.885151331493125895e+02 3.866468406209882005e+02 3.847991977283453480e+02 3.829748046805626700e+02 3.811761362760559564e+02 3.794055342859753068e+02 3.776652019655793993e+02 3.759572006185465511e+02 3.742834480910883030e+02 3.726457190351455324e+02 3.710456467531747649e+02 3.694847264206257478e+02 3.679643194751968167e+02 3.664856589630070403e+02 3.650498556394672960e+02 3.636579046353119224e+02 3.623106925145020796e+02 3.610090045691936211e+02 3.597535322165280149e+02 3.585448803817063208e+02 3.573835747709201769e+02 3.562700689556859857e+02 3.552047512066071704e+02 3.541879510293548492e+02 3.532199453686019410e+02 3.523009644567837881e+02 3.514311972939348152e+02 3.506107967525948084e+02 3.498398843080161100e+02 3.491185543988044060e+02 3.484468784268418631e+02 3.478249084080418925e+02 3.472526802873099996e+02 3.467302169321810652e+02 3.462575308200931659e+02 3.458346264342467862e+02 3.454615023825901972e+02 3.451381532537392900e+02 3.448645712226575597e+02 3.446407474177445920e+02 3.444666730596501338e+02 3.443423403806946226e+02 3.442677433322512570e+02 3.442428780858641062e+02
4.000000000000000000e+02 3.980273361525617588e+02 3.960579444696668361e+02 3.940950747685955662e+02 3.921419326912292149e+02 3.902016588898663940e+02 3.882773096751406001e+02 3.863718395087436193e+02 3.844880856443440393e+02 3.826287551324953711e+02 3.807964143152059933e+02 3.789934808485365920e+02 3.772222182116174736e+02 3.754847325912626843e+02 3.737829719750966433e+02 3.721187272438068021e+02 3.704936350247298265e+02 3.689091820535666102e+02 3.673667107870763857e+02 3.658674260152312172e+02 3.644124022344738023e+02 3.630025915623832020e+02 3.616388319963354547e+02 3.603218558430054372e+02 3.590522981704176573e+02 3.578307051586443208e+02 3.566575422483593911e+02 3.555332020077362927e+02 3.544580116572909674e+02 3.534322402090477340e+02 3.524561051908273157e+02 3.515297789385820124e+02 3.506533944496927688e+02 3.498270507981655442e+02 3.490508181189427432e+02 3.483247421732871771e+02 3.476488485106223152e+02 3.470231462445189550e+02 3.464476314618937067e+02 3.459222902850956416e+02 3.454471016065440381e+02 3.450220395150778927e+02 3.446470754322827474e+02 3.443221799758663337e+02 3.440473245657353800e+02 3.438224827868359625e+02 3.436476315211046995e+02 3.435227518590824616e+02 3.434478297998799690e+02 3.434228567462856176e+02
4.000000000000000000e+02 3.979834857767287986e+02 3.959704386369841700e+02 3.939643000727993467e+02 3.919684610288375097e+02 3.899862381859661582e+02 3.880208520272361739e+02 3.860754071442754594e+02 3.841528751398356007e+02 3.822560803702924090e+02 3.803876886580112568e+02 3.785501989946925505e+02 3.767459381588964220e+02 3.749770580880851867e+02 3.732455357801910623e+02 3.715531754527563635e+02 3.699016126585645452e+02 3.682923200437807054e+02 3.667266144356413520e+02 3.652056649589858353e+02 3.637305019016331471e+02 3.623020260751299020e+02 3.609210184473586196e+02 3.595881498548981199e+02 3.583039906342708036e+02 3.570690200410886632e+02 3.558836353537732293e+02 3.547481605834474294e+02 3.536628547335091071e+02 3.526279195712152159e+02 3.516435068894219853e+02 3.507097252496097326e+02 3.498266462077261849e+02 3.489943100324832130e+02 3.482127309318364041e+02 3.474819018077512283e+02 3.468017985622910828e+02 3.461723839797891742e+02 3.455936112106278983e+02 3.450654268821265305e+02 3.445877738613996257e+02 3.441605936939459411e+02 3.437838287402560695e+02 3.434574240310053028e+02 3.431813288594753431e+02 3.429554981278055266e+02 3.427798934615397570e+02 3.426544841047496561e+02 3.425792476057978320e+02 3.425541703015736630e+02
4.000000000000000000e+02 3.979362089338526971e+02 3.958761054199725891e+02 3.938233475393287790e+02 3.917815352141848280e+02 3.897541830465185626e+02 3.877446953440974085e+02 3.857563438848434316e+02 3.837922488372521457e+02 3.818553631106159401e+02 3.799484602641098832e+02 3.780741259677286052e+02 3.762347528880205800e+02 3.744325387725916698e+02 3.726694874321066777e+02 3.709474122674386081e+02 3.692679419613641016e+02 3.676325279461290734e+02 3.660424532668790221e+02 3.644988424825998550e+02 3.630026722771250434e+02 3.615547824895129452e+02 3.601558873127442553e+02 3.588065864498403243e+02 3.575073760553297006e+02 3.562586593261980852e+02 3.550607566392060903e+02 3.539139151602985862e+02 3.528183178766071251e+02 3.517740920223361059e+02 3.507813168868530056e+02 3.498400310068963108e+02 3.489502387553546328e+02 3.481119163469587079e+02 3.473250172868464460e+02 3.465894772917017690e+02 3.459052187153435511e+02 3.452721545115819595e+02 3.446901917670961097e+02 3.441592348362739813e+02 3.436791881085513296e+02 3.432499584369612080e+02 3.428714572544737393e+02 3.425436024023704249e+02 3.422663196924212343e+02 3.420395442220907398e+02 3.418632214594064180e+02 3.417373081115336504e+02 3.416617727885090972e+02 3.416365964710133198e+02
4.000000000000000000e+02 3.978852846912996597e+02 3.957745068336458871e+02 3.936715697431341141e+02 3.915803094400753253e+02 3.895044633804775458e+02 3.874476418916235616e+02 3.854133029766860545e+02 3.834047309793082832e+02 3.814250194125357325e+02 3.794770580716735253e+02 3.775635243799110867e+02 3.756868787683317805e+02 3.738493637741914881e+02 3.720530064557424907e+02 3.702996236680322681e+02 3.685908297193786893e+02 3.669280459284034919e+02 3.653125116215945241e+02 3.637452961461373775e+02 3.622273115172842495e+02 3.607593253694459463e+02 3.593419739319132304e+02 3.579757748008379394e+02 3.566611393268162828e+02 3.553983844807908099e+02 3.541877440992737434e+02 3.530293794428010870e+02 3.519233890291023954e+02 3.508698177249974606e+02 3.498686650989495774e+02 3.489198930500278379e+02 3.480234327393080775e+02 3.471791908570192504e+02 3.463870552635214040e+02 3.456469000449553164e+02 3.449585900255435149e+02 3.443219847783882415e+02 3.437369421755290659e+02 3.432033215162139754e+02 3.427209862700216263e+02 3.422898064688052386e+02 3.419096607785356241e+02 3.415804382790962563e+02 3.413020399770046538e+02 3.410743800729431996e+02 3.408973870029162754e+02 3.407710042688294152e+02 3.406951910713169696e+02 3.406699227547289865e+02
4.000000000000000000e+02 3.978304626644110158e+02 3.956651467728397620e+02 3.935082339966218115e+02 3.913638276819994530e+02 3.892359166629246374e+02 3.871283424412379759e+02 3.850447705406484147e+02 3.829886666111317481e+02 3.809632776170372495e+02 3.789716182049124882e+02 3.770164621322430776e+02 3.751003384578909845e+02 3.732255320559119696e+02 3.713940879188099302e+02 3.696078186623253146e+02 3.678683146268429596e+02 3.661769559839628982e+02 3.645349262934886383e+02 3.629432270089198482e+02 3.614026924920313490e+02 3.599140051638080990e+02 3.584777104855949688e+02 3.570942315276305976e+02 3.557638829400639793e+02 3.544868841928365555e+02 3.532633719949321858e+02 3.520934118404218225e+02 3.509770086588166009e+02 3.499141165710738619e+02 3.489046477708881184e+02 3.479484805644021890e+02 3.470454666109493473e+02 3.461954374135906392e+02 3.453982101116860690e+02 3.446535926291019223e+02 3.439613882313907425e+02 3.433213995437935182e+02 3.427334320795376925e+02 3.421972973249183383e+02 3.417128154242488449e+02 3.412798175041367585e+02 3.408981476727867062e+02 3.405676647262558276e+02 3.402882435898455924e+02 3.400597765191487269e+02 3.398821740817067507e+02 3.397553659367732735e+02 3.396793014273307563e+02 3.396539499952527308e+02
